mineswpr, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
minferno, 256, 184,H,R, 1440, 1080, 1226, 920, 4, 3, 60
minigol2, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
minigolf, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
minivadr, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mirninja, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
missb2, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
missile, 256, 231,H,R, 1440, 1080, 1232, 924, 4, 3, 60
missile2, 256, 231,H,R, 1440, 1080, 1232, 924, 4, 3, 60
missw96, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mizubaku, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mj4simai, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjanbari, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjangels, 336, 239,H,R, 1440, 1080, 1274, 956, 4, 3, 60
mjcamera, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjclinic, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mjderngr, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjdialq2, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjdiplob, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjegolf, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjfocus, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjfocusm, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjfriday, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjgottsu, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjhokite, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mjifb, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjikaga, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mjkinjas, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mjkjidai, 464, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjkoiura, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjkojink, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mjlaman, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjleague, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
mjlstory, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjnanpaa, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjnanpas, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjnanpau, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjnatsu, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjnquesb, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjnquest, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjsikakb, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjsikaku, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mjsister, 260, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjuraden, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjyougo, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mjyuugi, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjyuugia, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mjzoomin, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mk, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2chal, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2r14, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2r21, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2r32, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2r42, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk2r91, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk3, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk3r10, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mk3r20, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mkeibaou, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mkla1, 410, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 53.204948
mkla2, 410, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 53.204948
mkla3, 410, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 53.204948
mkla4, 410, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 53.204948
mkprot9, 410, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 53.204948
mkr4, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
mladyhtr, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mmatrix, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mmatrixj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mmaze, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mmcamera, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mmehyou, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mmonkey, 240, 240,V,R, 810, 1080, 720, 960, 3, 4, 57
mmpanic, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mnchmobl, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 57
mnight, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
moegonta, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
mofflott, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
moguchan, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
mogura, 320, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 60
mole, 320, 200,H,R, 1440, 1080, 1333, 1000, 4, 3, 60
momoko, 240, 216,H,R, 1440, 1080, 1440, 1080, 4, 3, 60
monkeyd, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
monsterb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
montecar, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
monymony, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
moo, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
moobl, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
moonal2, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonal2b, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonaln, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonbase, 260, 224,V,R, 810, 1080, 780, 1040, 3, 4, 60
mooncrgx, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
mooncrs2, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
mooncrsa, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
mooncrsb, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
mooncrsg, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
mooncrst, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
mooncrsu, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonqsr, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonwalk, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
moonwar, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonwara, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
moonwlka, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
moonwlkb, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mooua, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
moremorp, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 57.5
mosaic, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mosaica, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mosyougi, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
motofren, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
motorace, 240, 256,V,R, 810, 1080, 768, 1024, 3, 4, 56.75
motos, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mouja, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mouser, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
mouserc, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
mpangj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mpatrol, 240, 252,H,R, 1440, 1080, 1280, 960, 4, 3, 57
mpatrolw, 240, 252,H,R, 1440, 1080, 1280, 960, 4, 3, 57
mplanets, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 61
mplanuk, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 61
mp_gaxe2, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mp_sonic, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mrdo, 240, 192,V,R, 810, 1080, 720, 960, 3, 4, 61.166569
mrdofix, 240, 192,V,R, 810, 1080, 720, 960, 3, 4, 61.166569
mrdot, 240, 192,V,R, 810, 1080, 720, 960, 3, 4, 61.166569
mrdoy, 240, 192,V,R, 810, 1080, 720, 960, 3, 4, 61.166569
mrdrillr, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mrdrilr2, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mrdu, 240, 192,V,R, 810, 1080, 720, 960, 3, 4, 61.166569
mrflea, 256, 248,V,R, 810, 1080, 768, 1024, 3, 4, 60
mrgoemon, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mrheli, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 55
mrjong, 240, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
mrkougar, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60.60606
mrkougb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60.60606
mrkougr2, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60.60606
mrlo, 240, 192,V,R, 810, 1080, 720, 960, 3, 4, 61.166569
mrokumei, 432, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59
mrtnt, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mrviking, 479, 224,V,R, 810, 1080, 718, 958, 3, 4, 60
mrvikngj, 479, 224,V,R, 810, 1080, 718, 958, 3, 4, 60
mschamp, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mscoutm, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
msgunda1, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 56.66
msgundam, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 56.66
msh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
msha, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshb, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshuttle, 768, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
mshuttlj, 768, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
mshvsf, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfa, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfa1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfb, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfb1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfj1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfj2, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mshvsfu1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
msisaac, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
msjiken, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
mslider, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mslug, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mslug2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mslug3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mslug3n, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mslugx, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mspacmab, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mspacman, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mspacmat, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mspacpls, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
mstadium, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
msword, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mswordj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mswordr1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mswordu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mtlchamp, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mtlchmpj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mtrap, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 57
mtrap3, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 57
mtrap4, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 57
mtwins, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mt_aftrb, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_astro, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_bbros, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_beast, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_eswat, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_fshrk, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_gaxe, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_gaxe2, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_ggolf, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_gng, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_gsocr, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_kcham, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_lastb, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_mwalk, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_mystd, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_parlg, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_revsh, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_shar2, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_shnbi, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_smgp, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_sonic, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_stbld, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_tetri, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_tfor2, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_tgolf, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_tlbba, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mt_wcsoc, 256, 224,H,R, 1620, 1080, 1344, 896, 4, 6, 60
mugsmash, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
multchmp, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mustache, 240, 248,V,R, 810, 1080, 744, 992, 3, 4, 60
mustang, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mustangb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mustangs, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mutantf, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mutantfa, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mutnat, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mvp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mvsc, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mvsca, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mvsch, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mvscj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mvscjr1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
mx5000, 280, 224,V,R, 810, 1080, 630, 840, 3, 4, 60
myangel, 376, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
myangel2, 376, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
myangel3, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
myfairld, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
myhero, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
myherok, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
myqbert, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 61
mysticm, 276, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
mysticri, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
myststno, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 57.444855
mystston, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 57.444855
mystwarr, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
mystwaru, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nam1975, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nametune, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
naname, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
narc, 512, 400,H,R, 1440, 1080, 1066, 800, 4, 3, 57
narc3, 512, 400,H,R, 1440, 1080, 1066, 800, 4, 3, 57
nastar, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nastarw, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
natodef, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 60
natodefa, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 60
natsuiro, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
naughtya, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
naughtyb, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
naughtyc, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
navalone, 272, 224,V,R, 810, 1080, 612, 816, 3, 4, 60
nbahangt, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbajam, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbajamex, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nbajamr2, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbajamt1, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbajamt2, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbajamt3, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbajamte, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbamaxht, 400, 254,H,R, 1440, 1080, 1356, 1016, 4, 3, 53.204948
nbbatman, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ncombat, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ncommand, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ncv1, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
ncv1j, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
ncv1j2, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
ncv2, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
ncv2j, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
nebulbee, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
nebulray, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
nebulryj, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
neckneck, 400, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nekkyoku, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nemesis, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
nemesuk, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
nemo, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nemoj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
neobattl, 384, 240,V,R, 810, 1080, 576, 768, 3, 4, 60
neobombe, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
neocup98, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
neodrift, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
neogeo, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
neomrdo, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nettoqc, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
netwars, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
newfant, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
newpuc2, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
newpuc2b, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
newpuckx, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
news, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
newsin7, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60.60606
ngpgal, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nibbler, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
nibblera, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
nightstr, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ninclown, 360, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ninjak, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ninjak2a, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ninjak2b, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ninjakd2, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ninjakj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ninjakun, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ninjamas, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ninjaw, 288, 224,H,R, 4320, 1080, 3584, 896, 12, 3, 60
ninjawj, 288, 224,H,R, 4320, 1080, 3584, 896, 12, 3, 60
ninjemak, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
nitd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nitedrvr, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 57
nitrobal, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
niyanpai, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nkdodgeb, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nmaster, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 57.550644
nmouse, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
nmouseb, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
nmsengen, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
noboranb, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
nomnlnd, 256, 192,V,R, 810, 1080, 768, 1024, 3, 4, 60
nomnlndg, 256, 192,V,R, 810, 1080, 768, 1024, 3, 4, 60
nost, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
nostj, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
nostk, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
nouryoku, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nov2001u, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nova2001, 256, 192,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nprinces, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nprincsb, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nprincso, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nprincsu, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
nrallyv, 288, 224,H,R, 1440, 1080, 1196, 896, 3, 4, 60.60606
nrallyx, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
nslasher, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
nspirit, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 55
nspiritj, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 55
nss, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_actr, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_adam, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_aten, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_con3, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_fzer, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_lwep, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_ncaa, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
nss_rob3, 256, 225,H,R, 1440, 1080, 1200, 900, 4, 3, 60
